VIN,Territory,Class,Loss1,Loss2
2MEHM75W45X668016,5,S,0,0
2MEHM75W74X612618,4,S,2892,1312
2MEHM75W74X667375,5,S,0,0
2MEHM75W75X608750,5,S,0,0
2MEHM75W76X646531,3,S,0,0
2MEHM75W94X616069,5,A,0,0
2MEHM75W95X625890,2,S,0,0
2MEHM75W95X652345,6,S,0,0
2MEHM75W96X600750,2,S,0,0
2MEHM75WX5X646702,5,S,0,0
2MEHM79V94X635254,2,A,0,0
2MELM7463TX608155,6,A,0,0
2MELM74W0RX682870,4,A,0,0
2MELM74W0TX645292,6,S,0,0
2MELM74W0TX680799,4,A,0,0
2MELM74W0TX702008,6,S,0,0
2MELM74W0VX620055,5,A,0,0
2MELM74W1TX614942,4,S,0,0
2MELM74W1TX629702,4,A,0,0
2MELM74W1TX663025,5,S,0,0
2MELM74W1VX674206,5,S,0,0
2MELM74W2PX635627,5,A,0,0
2MELM74W2PX687808,6,S,0,0
2MELM74W2SX664845,4,S,0,0
2MELM74W2SX695562,4,S,0,0
2MELM74W2SX702431,3,S,0,0
2MELM74W2TX629398,6,S,0,0
2MELM74W2TX701085,5,A,0,0
2MELM74W2VX677664,4,S,0,0
2MELM74W2VX698174,4,A,0,0
2MELM74W2VX740410,4,S,0,0
2MELM74W3PX668149,3,A,0,0
2MELM74W3RX688078,3,A,0,0
2MELM74W3SX608400,2,A,0,0
2MELM74W3SX664823,4,S,0,0
2MELM74W3TX680540,6,S,0,0
2MELM74W3TX685821,2,S,0,0
2MELM74W3VX650506,6,A,0,0
2MELM74W3VX684283,5,S,0,0
2MELM74W4PX679113,5,A,0,0
2MELM74W4PX683548,4,A,0,0
2MELM74W4RX684024,6,I,0,0
2MELM74W4TX677758,4,A,0,0
2MELM74W4TX701931,5,A,0,0
2MELM74W4TX702741,4,A,0,0
2MELM74W4VX639160,1,A,0,0
2MELM74W4VX684230,6,S,0,0
2MELM74W4VX708784,4,A,0,0
2MELM74W5RX608988,4,A,0,0
2MELM74W5RX642395,3,A,0,0
2MELM74W5RX687367,4,S,0,0
2MELM74W5SX607460,4,S,0,0
2MELM74W5TX638189,1,S,0,0
2MELM74W5TX680636,3,A,0,0
2MELM74W5VX650278,2,A,0,0
2MELM74W5VX655822,5,A,0,0
2MELM74W5VX677996,5,S,0,0
2MELM74W5VX726730,2,S,0,0
2MELM74W6RX617862,2,A,0,0
2MELM74W6RX649789,5,S,0,0
2MELM74W6SX608679,2,A,0,0
2MELM74W6SX681180,2,A,0,0
2MELM74W6TX669001,6,S,0,0
2MELM74W6TX680662,4,A,0,0
2MELM74W6TX700232,6,A,0,0
2MELM74W6VX694600,1,A,0,0
2MELM74W7RX660283,5,S,0,0
2MELM74W7SX640878,1,A,0,0
2MELM74W7TX672134,6,S,0,0
2MELM74W7TX698569,4,A,0,0
2MELM74W8PX645577,4,A,0,0
2MELM74W8RX605809,2,S,0,0
2MELM74W8TX695504,4,A,0,0
2MELM74W8VX606274,2,S,0,0
2MELM74W8VX677796,4,A,0,0
2MELM74W8VX726396,1,S,0,0
2MELM74W9PX600406,5,S,0,0
2MELM74W9PX647936,4,S,0,0
2MELM74W9SX619899,6,S,0,0
2MELM74W9SX632572,2,A,0,0
2MELM74W9TX648658,1,S,0,0
2MELM74W9TX649793,5,S,0,0
2MELM74W9TX650684,4,S,0,0
2MELM74W9TX698041,6,S,0,0
2MELM74W9VX637467,3,A,0,0
2MELM74W9VX680786,3,A,0,0
2MELM74W9VX713821,5,S,0,0
2MELM74WXTX669017,6,A,644,0
2MELM74WXVX711981,5,S,0,0
2MELM74WXVX720227,2,S,0,0
2MELM75W0PX657558,5,S,0,0
2MELM75W0SX695865,3,S,0,0
2MELM75W0TX639622,4,S,0,0
2MELM75W0TX692708,2,A,0,0
2MELM75W0VX603349,1,A,0,0
2MELM75W0VX646623,2,S,0,0
2MELM75W1NX759464,5,S,0,0
2MELM75W1SX619961,2,S,0,0
2MELM75W1TX685654,5,A,0,0
2MELM75W2RX684196,6,S,0,0
2MELM75W2VX654044,2,A,0,0
2MELM75W2VX701914,2,S,0,0
2MELM75W3PX661409,4,A,0,0
2MELM75W3PX663385,5,S,0,0
2MELM75W3RX663549,5,S,0,0
2MELM75W3TX614861,5,A,0,0
2MELM75W3TX667690,2,A,0,0
2MELM75W3TX700428,1,S,0,0
2MELM75W3TX701563,1,S,0,0
2MELM75W3VX631226,1,I,0,0
2MELM75W3VX701632,4,A,0,0
2MELM75W3VX719936,2,M,0,0
2MELM75W4RX674396,5,S,0,0
2MELM75W4SX619839,3,S,0,0
2MELM75W4SX660567,6,A,0,0
2MELM75W4VX710839,2,A,0,0
2MELM75W5TX702391,5,S,0,0
2MELM75W5VX650361,4,A,0,0
2MELM75W5VX662395,5,S,0,0
2MELM75W6PX645401,6,A,0,0
2MELM75W6RX681365,6,S,0,0
2MELM75W6VX624271,3,S,0,0
2MELM75W6VX677231,5,S,0,0
2MELM75W7RX614774,4,S,0,0
2MELM75W7RX702207,6,I,0,0
2MELM75W7SX663656,5,S,0,0
2MELM75W7SX665827,4,S,0,0
2MELM75W7VX700161,4,A,0,0
2MELM75W7VX729059,4,S,0,0
2MELM75W8PX624615,6,A,0,0
2MELM75W8PX671904,6,S,0,0
2MELM75W8RX612516,5,S,0,0
2MELM75W8SX634456,2,A,0,0
2MELM75W8TX628366,5,S,0,0
2MELM75W9RX638834,6,A,0,0
2MELM75WXNX754912,4,A,2563,0
2MELM75WXPX654649,3,A,0,0
2MELM75WXPX656773,5,A,0,0
2MELM75WXVX681928,5,A,0,0
2MELM75WXVX696252,2,A,0,0
2MEPM36U5PB643028,5,A,0,0
2MEPM36UXPB637077,4,S,0,0
2MEPM36X3PB637769,4,A,0,0
2MEPM36X6PB619539,4,S,0,0
2MEPM36X7LB630253,5,A,0,0
2MEPM36X7NB639649,2,S,0,0
2MEPM36X8PB627514,2,S,0,0
2MEPM36XXNB606614,5,S,0,0
2MRDA20204BJ05165,5,A,0,0
2MRDA20214BJ08639,3,S,0,0
2MRDA20254BJ05663,3,A,0,0
2MRDA20254BJ20423,2,A,0,0
2MRDA20284BJ08945,1,S,0,0
2MRDA22285BJ02982,1,A,0,0
2MRZA20254BJ19486,2,A,0,0
2MRZA202X4BJ04515,4,A,0,0
2N37Y8P247560,1,S,0,0
2P4FH2531NR703407,2,S,0,0
2P4FH41CXHR162430,1,A,0,0
2P4FH4534LR505574,2,A,0,0
2P4FH51G3FR239726,5,A,0,0
2P4FP2530TR774095,3,A,0,0
2P4FP2531TR577369,5,A,0,0
2P4FP2531VR203718,6,I,0,0
2P4FP2531WR775969,1,A,0,0
2P4FP2532WR551433,1,A,0,0
2P4FP2532WR775964,6,A,0,0
2P4FP2532XR291701,5,A,0,0
2P4FP2533XR211371,5,A,0,0
2P4FP2535XR167843,6,A,0,0
2P4FP2535XR198879,5,S,0,0
2P4FP2536TR519841,5,M,0,0
2P4FP2536TR798630,1,A,0,0
2P4FP2536TR854596,5,A,0,0
2P4FP2537VR323975,6,A,0,0
2P4FP2538TR501048,5,A,0,0
2P4FP2539TR738096,5,I,0,0
2P4FP25B0XR149712,3,M,1158,0
2P4FP25B0YR529568,1,A,0,0
2P4FP25B1YR529370,2,A,0,0
2P4FP25B2TR655567,1,A,0,0
2P4FP25B3XR442861,2,A,0,0
2P4FP25B5TR573669,6,A,0,0
2P4FP25B5XR299105,6,I,0,0
2P4FP25B6TR791961,4,A,0,0
2P4FP25B6XR397124,2,S,0,0
2P4FP25B7TR847437,5,A,1442,0
2P4FP25B8WR745732,4,A,0,0
2P4FP25B9WR799220,2,A,0,0
2P4FP25B9XR139888,1,A,0,0
2P4FP25BXVR210268,4,A,0,0
2P4FP25BXXR153895,1,A,0,0
2P4FP25BXXR443361,6,A,0,0
2P4GH2530SR244290,1,A,0,0
2P4GH2530SR343160,4,A,0,0
2P4GH2531SR194774,6,A,0,0
2P4GH2531SR221696,6,A,0,0
2P4GH2532PR147860,2,A,0,0
2P4GH2532SR144384,2,A,0,0
2P4GH2533NR515489,1,A,0,0
2P4GH2535NR570204,6,S,0,0
2P4GH2535PR237603,5,S,0,0
2P4GH2535SR259495,6,A,0,0
2P4GH2536SR265645,4,A,0,0
2P4GH2536SR302838,4,S,0,0
2P4GH2537NR691705,4,A,0,0
2P4GH2537SR360313,1,A,0,0
2P4GH2538SR395345,6,A,0,0
2P4GH2539RR666357,6,A,0,0
2P4GH2539SR132569,4,S,0,0
2P4GH2539SR242117,2,A,0,0
2P4GH253XPR323635,5,A,0,0
2P4GH253XRR581527,1,I,0,0
2P4GH25K4RR515174,3,A,0,0
2P4GH25K8NR754950,6,M,0,0
2P4GH4532RR786755,4,M,0,0
2P4GH4534SR128814,2,A,0,0
2P4GH4535PR361270,3,A,0,0
2P4GH4536RR728860,4,A,0,0
2P4GH45R1RR793703,3,A,0,0
2P4GH45R8SR197588,4,M,0,0
2P4GH55R0SR192116,6,A,0,0
2P4GP2430TR630665,6,S,0,0
2P4GP2431TR531790,5,A,0,0
2P4GP24R0XR163094,2,A,0,0
2P4GP24R3VR284439,5,A,0,0
2P4GP24R3XR141221,6,A,0,0
2P4GP24R3YR618585,5,A,0,0
2P4GP24R4XR380499,6,A,0,0
2P4GP24R8YR638461,3,A,1020,0
2P4GP2538YR617149,4,A,0,0
2P4GP25R0YR565830,4,A,0,0
2P4GP25R1XR367174,3,A,0,0
2P4GP25R1YR565836,3,A,0,0
2P4GP25R2WR625555,2,S,0,0
2P4GP25R2WR846704,2,S,0,0
2P4GP25R2XR112985,2,A,0,0
2P4GP25R2XR372058,6,A,0,0
2P4GP25R3VR205558,5,A,0,0
2P4GP25R4VR412346,5,A,0,0
2P4GP25R5WR808125,5,A,0,0
2P4GP25R5XR355111,1,A,0,0
2P4GP25R6XR341881,2,A,0,0
2P4GP25R8WR551493,2,I,0,0
2P4GP25R9WR593901,5,A,0,0
2P4GP25R9WR817605,1,A,0,0
2P4GP25R9WR856646,1,A,0,0
2P4GP25RXVR184837,3,S,0,0
2P4GP25RXVR375545,4,S,0,0
2P4GP25RXWR833148,3,S,0,0
2P4GP25RXXR356352,4,A,0,0
2P4GP4431VR272104,5,A,0,0
2P4GP4432WR791793,2,A,0,0
2P4GP4435YR615355,3,A,0,0
2P4GP4439WR652437,6,A,0,0
2P4GP44G1WR526138,6,A,0,0
2P4GP44G5WR624542,6,A,0,0
2P4GP44G7XR220367,2,A,0,0
2P4GP44R0WR751569,2,A,0,0
2P4GP44R0XR143293,6,A,0,0
2P4GP44R1WR547010,6,A,0,0
2P4GP44R2VR109921,4,I,0,0
2P4GP44R2XR280378,2,S,0,0
2P4GP44R3TR545674,5,I,0,0
2P4GP44R3WR631748,5,A,0,0
2P4GP44R4VR450107,4,A,0,0
2P4GP44R4XR271407,2,A,0,0
2P4GP44R5TR666870,2,A,0,0
2P4GP44R5VR377622,2,A,0,0
2P4GP44R5XR432234,4,S,0,0
2P4GP44R6TR673245,3,S,0,0
2P4GP44R6XR473634,1,A,0,0
2P4GP44R6XR477425,2,A,0,0
2P4GP44R7XR258120,6,S,0,0
2P4GP44R7XR367399,5,A,0,0
2P4GP44R7YR509428,3,A,0,0
2P4GP44R8WR546890,1,A,0,0
2P4GP44R8WR695395,6,S,0,0
2P4GP44R9TR769872,5,A,0,0
2P4GP44R9TR828466,5,A,0,0
2P4GP44R9VR319609,1,A,0,0
2P4GP44R9WR551743,3,A,0,0
2P4GP44R9XR476172,2,A,0,0
2P4GP44R9YR509429,4,A,0,0
2P4GP44RXTR618894,5,A,0,0
2P4GP44RXWR577980,4,A,0,0
2P4GP45R2WR772700,4,A,0,0
2P4GP45R3WR647527,4,A,0,0
2P4GP45R4VR114391,6,A,0,0
2P4GP45R4XR124180,6,A,0,0
2P4GP45RXWR687698,5,A,0,0
2S2AB21H1X6602816,6,I,0,0
2S2AB21H316600752,3,M,0,0
2S2AB21HX16601011,5,A,0,0
2S3DA517776108108,5,A,0,0
2S3TA52C6Y6112773,2,A,0,0
2S3TD03V3T6401533,1,S,0,0
2S3TD03V4S6418274,1,A,0,0
2S3TD03V4V6408980,5,A,0,0
2S3TD03V5V6407076,4,A,0,0
2S3TD03V9S6418321,4,A,0,0
2S3TD52V116109746,4,I,5297,0
2S3TD52V4Y6108777,1,A,0,0
2S3TD52V536102933,1,A,0,0
2S3TD52V916105069,4,A,0,0
2S3TD62V046104273,2,A,0,0
2T1AE00B4RC078162,5,I,0,0
2T1AE00B6SC103536,4,S,0,0
2T1AE00E0PC034019,6,I,0,0
2T1AE00E2PC031641,4,A,0,0
2T1AE00E4PC018471,6,I,0,0
2T1AE00E9PC005649,5,A,0,0
2T1AE00EXPC037770,6,A,0,0
2T1AE04B0RC032080,2,M,0,0
2T1AE04B0RC048246,5,A,0,0
2T1AE04B0RC063362,2,A,867,0
2T1AE04B0SC072083,6,A,0,0
2T1AE04B0SC085450,4,I,410,0
2T1AE04B1RC027521,6,S,0,0
2T1AE04B1RC033626,6,A,4658,3487
2T1AE04B1RC037384,4,S,0,0
2T1AE04B1RC062141,5,A,0,0
2T1AE04B1SC067619,4,A,0,0
2T1AE04B1SC073792,6,A,0,0
2T1AE04B1SC084839,6,A,0,0
2T1AE04B2SC079990,4,A,0,0
2T1AE04B2SC083733,6,A,0,0
2T1AE04B3RC056759,3,A,0,0
2T1AE04B3SC066830,5,A,0,0
2T1AE04B3SC076421,2,A,1170,0
2T1AE04B3SC086804,2,A,0,0
2T1AE04B3SC094658,3,S,0,0
2T1AE04B4RC042059,6,A,0,18
2T1AE04B4SC096774,5,A,2525,0
2T1AE04B5RC059629,5,A,0,0
2T1AE04B5RC059808,2,A,0,0
2T1AE04B6RC060207,4,A,0,0
2T1AE04B6SC087798,5,S,251,0
2T1AE04B6SC096307,1,A,0,0
2T1AE04B6SC098560,6,A,0,0
2T1AE04B6SC106401,6,A,0,0
2T1AE04B7RC055369,1,S,0,0
2T1AE04B7SC104351,1,I,0,0
2T1AE04B7SC106214,2,A,0,0
2T1AE04B8RC047250,5,A,0,0
2T1AE04B8RC059799,4,A,0,0
2T1AE04B8SC103547,2,A,0,0
2T1AE04B9RC052652,1,A,0,0
2T1AE04B9RC061190,6,A,0,0
2T1AE04B9SC065214,1,S,0,0
2T1AE04BXRC028053,6,A,436,0
2T1AE04BXRC033253,6,A,0,20
2T1AE04BXSC066923,4,S,0,0
2T1AE04BXSC070714,6,A,0,0
2T1AE04BXSC076190,5,A,0,0
2T1AE04BXSC102447,6,S,0,0
2T1AE04BXSC103243,6,A,0,0
2T1AE04E0PC027288,5,A,0,0
2T1AE04E1PC021547,3,A,0,0
2T1AE04E1PC026232,2,A,0,0
2T1AE04E3PC025115,2,M,0,0
2T1AE04E5PC021261,2,A,0,0
2T1AE09B0RC046666,6,A,0,0
2T1AE09B0SC137376,6,A,0,0
2T1AE09B0SC138172,2,S,0,0
2T1AE09B1RC068532,2,M,0,0
2T1AE09B1SC089645,5,S,0,0
2T1AE09B1SC100580,4,M,0,0
2T1AE09B1SC122353,4,M,0,0
2T1AE09B1SC133837,3,A,0,0
2T1AE09B2RC044384,3,A,0,0
2T1AE09B2RC063825,2,B,0,0
2T1AE09B2SC119705,1,A,0,0
2T1AE09B2SC119932,6,A,0,0
2T1AE09B3RC069097,5,S,0,0
2T1AE09B3RC076616,4,S,0,0
2T1AE09B3RC079905,6,A,0,0
2T1AE09B3RC087129,6,A,0,0
2T1AE09B3SC104100,4,S,0,0
2T1AE09B3SC136545,3,A,0,0
2T1AE09B4RC043639,5,A,0,0
2T1AE09B4RC067505,6,A,0,0
2T1AE09B4RC078715,2,M,0,0
2T1AE09B4RC081372,6,M,430,0
2T1AE09B4RC082022,5,A,0,0
2T1AE09B4RC088385,5,A,0,0
2T1AE09B5RC046727,1,A,0,0
2T1AE09B5RC047618,5,A,0,0
2T1AE09B5RC057596,5,A,0,0
2T1AE09B5RC081574,3,S,0,0
2T1AE09B5SC105118,5,A,0,0
2T1AE09B5SC133405,4,S,0,0
2T1AE09B6RC048583,6,M,0,0
2T1AE09B6RC082247,4,A,0,0
2T1AE09B6RC085858,1,S,0,0
2T1AE09B6SC091360,6,S,0,0
2T1AE09B6SC100350,1,S,0,0
2T1AE09B6SC100798,5,S,0,0
2T1AE09B6SC111851,1,M,0,0
2T1AE09B6SC129010,5,A,0,0
2T1AE09B7RC055235,6,A,0,0
2T1AE09B8RC046091,4,S,0,0
2T1AE09B8RC050948,5,A,0,0
2T1AE09B8SC091893,3,A,0,0
2T1AE09B8SC107316,4,A,0,0
2T1AE09B9SC089764,5,S,0,0
2T1AE09B9SC097217,4,A,0,0
2T1AE09B9SC105848,4,A,0,0
2T1AE09B9SC106109,2,A,0,0
2T1AE09B9SC106305,6,A,0,0
2T1AE09B9SC108054,6,S,0,0
2T1AE09B9SC108894,5,A,0,0
2T1AE09B9SC131155,4,S,0,0
2T1AE09B9SC137330,4,A,0,0
2T1AE09BXRC073924,6,M,0,0
2T1AE09BXRC085815,5,S,1217,0
2T1AE09BXSC099865,3,A,0,0
2T1AE09BXSC101808,5,S,0,0
2T1AE09BXSC106815,4,S,0,0
2T1AE09E0PC007793,4,I,0,0
2T1AE09E0PC026506,1,A,0,0
2T1AE09E1PC007317,1,S,0,0
2T1AE09E1PC033996,5,A,0,0
2T1AE09E2PC007472,2,A,0,0
2T1AE09E4PC009854,3,A,0,0
2T1AE09E6PC004591,1,A,0,0
2T1AE09E6PC038756,4,A,0,0
2T1AE09E7PC037972,5,I,0,0
2T1AE09E8PC003488,5,I,0,0
2T1AE09E8PC017827,6,A,0,0
2T1AE09E8PC025233,5,A,0,0
2T1AE09E9PC021286,1,S,0,0
2T1AE09E9PC031669,3,M,0,0
2T1AE09EXPC037903,4,A,0,0
2T1AE91A0NC162242,5,A,0,0
2T1AE91A0NC183138,6,A,0,0
2T1AE91A5MC065861,4,A,0,0
2T1AE91A7NC152520,6,A,9058,5135
2T1AE91A8MC104460,5,A,0,0
2T1AE91A8NC170475,4,S,0,2472
2T1AE91A8NC170475,4,S,337,0
2T1AE91A8NC171738,1,S,0,0
2T1AE91A9MC115077,6,S,0,0
2T1AE94A0MC113763,3,A,0,0
2T1AE94A1MC085357,5,S,0,0
2T1AE94A1MC091045,3,A,0,0
2T1AE94A1MC095239,6,A,0,0
2T1AE94A2LC055833,6,A,0,0
2T1AE94A2NC156857,6,A,0,0
2T1AE94A3NC142305,5,A,0,0
2T1AE94A4LC015950,5,A,0,0
2T1AE94A4LC022042,6,A,0,0
2T1AE94A4LC048656,1,M,1021,680
2T1AE94A4LC048687,4,A,0,0
2T1AE94A4NC126968,4,S,0,0
2T1AE94A5LC015312,5,A,0,0
2T1AE94A5NC174284,6,A,0,0
2T1AE94A5NC193269,6,A,413,0
2T1AE94A6MC086147,2,S,0,0
2T1AE94A6MC093678,6,A,0,0
2T1AE94A6NC161964,6,A,0,0
2T1AE94A7LC046027,6,A,0,0
2T1AE94A7NC162072,6,S,0,0
2T1AE94A9LC021422,6,A,0,0
2T1AE94A9LC022280,3,A,0,0
2T1AE94A9NC149968,5,S,0,0
2T1AE94AXMC122261,6,A,0,0
2T1AE94AXNC166861,5,A,0,0
2T1AE97A0MC123575,4,A,0,0
2T1AE97A2LC018292,5,A,0,0
2T1AE97A3MC074159,6,S,0,0
2T1BA02E0TC133995,1,A,0,0
2T1BA02E0TC150814,2,S,0,0
2T1BA02E0TC153289,5,A,0,0
2T1BA02E0VC160049,5,A,0,0
2T1BA02E0VC167440,5,A,0,0
2T1BA02E0VC169429,5,A,0,0
2T1BA02E0VC177157,2,M,0,0
2T1BA02E0VC194024,4,A,0,0
2T1BA02E0VC194637,4,I,0,0
2T1BA02E0VC215423,5,A,0,0
2T1BA02E1TC115716,6,I,0,0
2T1BA02E1TC115859,1,A,0,0
2T1BA02E1VC220484,6,M,0,0
2T1BA02E1VC226334,2,A,0,0
2T1BA02E2TC108600,5,M,0,0
2T1BA02E2TC114400,6,A,0,0
2T1BA02E2TC116146,5,A,0,0
2T1BA02E2TC144092,4,A,0,0
2T1BA02E2TC146456,4,A,0,0
2T1BA02E2TC154363,5,A,0,0
2T1BA02E2VC171800,6,S,0,0
2T1BA02E2VC174776,5,A,0,0
2T1BA02E2VC178360,2,A,0,0
2T1BA02E2VC202575,1,S,0,0
2T1BA02E2VC219294,2,M,0,0
2T1BA02E2VC220901,5,M,0,0
2T1BA02E3TC134770,4,A,0,0
2T1BA02E3TC155991,6,A,0,0
2T1BA02E3VC174558,6,A,3835,0
2T1BA02E3VC182921,6,A,0,0
2T1BA02E3VC211804,2,S,0,0
2T1BA02E3VC212628,4,M,0,0
2T1BA02E3VC217005,2,A,0,0
2T1BA02E3VC218946,1,A,0,0
2T1BA02E4TC118402,5,A,1010,0
2T1BA02E4TC118402,5,A,5175,0
2T1BA02E4TC127228,6,A,0,0
2T1BA02E4VC178182,1,S,0,0
2T1BA02E4VC193071,2,A,0,0
2T1BA02E5TC116478,5,A,0,0
2T1BA02E5VC200061,5,A,0,0
2T1BA02E5VC221153,5,A,0,0
2T1BA02E5VC226532,1,A,0,0
2T1BA02E6TC109216,5,S,0,0
2T1BA02E6TC114741,2,A,0,0
2T1BA02E6TC157783,4,A,0,0
2T1BA02E6VC172495,1,S,0,0
2T1BA02E6VC181939,1,S,0,0
2T1BA02E6VC182833,3,I,0,0
2T1BA02E6VC201994,1,A,0,0
2T1BA02E6VC210016,6,M,0,0
2T1BA02E6VC226717,6,A,0,0
2T1BA02E7TC118166,5,A,0,0
2T1BA02E7VC177981,6,A,0,0
2T1BA02E7VC184817,6,A,0,0
2T1BA02E7VC191265,3,M,0,0
2T1BA02E7VC196806,4,A,0,0
2T1BA02E7VC226760,3,A,0,0
2T1BA02E8TC133873,2,A,0,0
2T1BA02E8TC142671,5,A,0,0
2T1BA02E8TC156571,5,A,0,0
2T1BA02E8VC170893,6,S,0,0
2T1BA02E8VC173387,5,S,0,0
2T1BA02E8VC223415,3,A,0,0
2T1BA02E8VC224645,5,A,0,0
2T1BA02E9TC130075,4,A,0,0
2T1BA02E9TC138130,5,A,0,0
2T1BA02E9TC154263,5,S,0,0
2T1BA02E9VC193664,3,A,368,0
2T1BA02E9VC209412,4,S,0,0
2T1BA02E9VC214819,6,A,0,0
2T1BA02EXTC127587,5,S,0,0
2T1BA02EXTC128092,6,A,0,0
2T1BA02EXTC151470,2,A,0,0
2T1BA02EXTC155311,5,A,0,0
2T1BA02EXVC165517,5,A,0,0
2T1BA02EXVC166635,5,A,0,0
2T1BA02EXVC177327,5,S,0,0
2T1BA02EXVC203067,4,A,0,0
2T1BA02EXVC204879,2,I,0,0
2T1BB02E0TC156271,5,A,0,0
2T1BB02E0TC157078,4,S,0,0
2T1BB02E0TC167965,6,S,0,0
2T1BB02E0TC168470,1,A,0,0
2T1BB02E0TC171126,6,M,0,0
2T1BB02E0TC174575,1,A,0,0
2T1BB02E0VC178788,5,A,0,0
2T1BB02E1TC147059,3,M,0,0
2T1BB02E1TC165674,2,S,0,0
2T1BB02E1TC166730,6,I,6620,0
2T1BB02E1TC171247,4,S,0,0
2T1BB02E1VC181893,6,A,0,0
2T1BB02E1VC186849,5,S,0,0
2T1BB02E1VC195969,4,A,0,0
2T1BB02E1VC198547,1,A,0,0
2T1BB02E1VC202807,6,I,0,0
2T1BB02E2TC148429,5,A,0,0
2T1BB02E2TC153954,5,S,0,0
2T1BB02E2TC157275,4,A,0,0
2T1BB02E2TC160807,5,A,0,0
2T1BB02E2VC183085,4,A,0,0
2T1BB02E2VC191896,5,A,0,0
2T1BB02E2VC194278,6,A,0,0
2T1BB02E2VC198007,1,A,0,0
2T1BB02E3TC177115,4,A,0,0
2T1BB02E3VC180373,5,A,0,0
2T1BB02E3VC206440,4,A,0,0
2T1BB02E4TC146777,6,M,0,0
2T1BB02E4TC149016,2,M,0,0
2T1BB02E4VC192242,1,A,0,0
2T1BB02E4VC196954,2,A,0,0
2T1BB02E5TC153768,3,I,0,0
2T1BB02E5TC177777,5,S,0,0
2T1BB02E6TC154511,1,S,0,0
2T1BB02E6TC166125,6,A,0,0
2T1BB02E6VC197376,3,A,0,0
2T1BB02E7TC143114,5,A,0,0
2T1BB02E7TC149141,5,A,0,0
2T1BB02E7TC152878,5,A,0,0
2T1BB02E7TC175139,4,A,0,0
2T1BB02E7VC187634,3,I,0,0
2T1BB02E7VC197225,2,M,0,0
2T1BB02E7VC197242,3,A,0,0
2T1BB02E7VC204450,3,A,0,0
2T1BB02E7VC205341,5,S,0,0
2T1BB02E8TC155773,5,A,3208,0
2T1BB02E8TC161668,2,A,0,0
2T1BB02E8TC174775,1,A,0,0
2T1BB02E8VC183981,1,S,0,0
2T1BB02E8VC196312,2,A,0,0
2T1BB02E8VC199372,1,A,0,0
2T1BB02E9TC174395,1,S,3178,0
2T1BB02E9VC182788,1,A,0,0
2T1BB02E9VC192883,6,A,0,0
2T1BB02E9VC199753,2,A,0,0
2T1BB02E9VC200142,6,A,0,0
2T1BB02EXTC141650,5,S,0,0
2T1BB02EXVC200540,3,A,666,0
2T1BB02EXVC207326,1,S,0,0
2T1BR12E01C390411,5,S,0,0
2T1BR12E01C414724,4,A,0,0
2T1BR12E01C436500,6,A,0,0
2T1BR12E01C436853,1,A,0,0
2T1BR12E01C440191,4,A,0,0
2T1BR12E01C499516,6,A,0,0
2T1BR12E01C516556,4,A,0,0
2T1BR12E02C561479,4,A,0,0
2T1BR12E02C561725,2,S,0,0
2T1BR12E02C581005,1,A,0,0
2T1BR12E0WC060386,3,A,0,0
2T1BR12E0XC124220,4,A,0,0
2T1BR12E0XC137274,4,S,0,0
2T1BR12E0XC149974,2,I,0,0
2T1BR12E0XC163986,1,A,0,0
2T1BR12E0XC169206,6,A,0,0
2T1BR12E0XC185373,4,A,0,0
2T1BR12E0XC194543,3,A,0,0
2T1BR12E0XC198978,6,M,0,0
2T1BR12E0XC199919,5,S,0,0
2T1BR12E0XC232062,2,A,0,0
2T1BR12E0XC237388,4,S,0,0
2T1BR12E0XC245703,1,S,0,0
2T1BR12E0YC265497,1,S,0,0
2T1BR12E0YC284258,5,A,0,0
2T1BR12E0YC285684,6,A,968,0
2T1BR12E0YC374333,5,S,0,0
2T1BR12E0YC377636,5,S,0,0
2T1BR12E0YC380326,5,A,0,0
2T1BR12E11C431712,4,A,0,0
2T1BR12E11C451183,6,A,0,0
2T1BR12E11C465813,6,S,0,0
2T1BR12E11C477895,3,A,0,0
2T1BR12E11C498763,4,M,900,0
2T1BR12E12C549017,4,S,0,0
2T1BR12E12C567193,3,I,0,0
2T1BR12E1WC058369,5,A,0,0
2T1BR12E1WC072546,4,M,0,0
2T1BR12E1XC120287,4,A,0,0
2T1BR12E1XC144444,3,A,0,0
2T1BR12E1XC155881,5,A,0,0
2T1BR12E1XC176360,5,A,0,0
2T1BR12E1XC185818,2,A,899,0
2T1BR12E1XC210524,2,A,0,0
2T1BR12E1XC238825,1,A,0,0
2T1BR12E1XC249288,1,A,0,0
2T1BR12E1XC256404,2,S,0,0
2T1BR12E1YC325464,3,A,0,0
2T1BR12E1YC358657,6,A,0,0
2T1BR12E1YC373742,5,A,0,0
2T1BR12E21C450396,5,A,0,0
2T1BR12E21C516347,2,S,0,0
2T1BR12E22C533909,3,A,0,0
2T1BR12E22C566327,4,A,0,0
2T1BR12E22C566487,5,S,0,0
2T1BR12E22C579093,3,A,0,0
2T1BR12E2XC102431,5,A,0,0
2T1BR12E2XC120802,5,A,0,0
2T1BR12E2XC182278,4,S,0,0
2T1BR12E2XC187318,5,A,0,0
2T1BR12E2XC202464,6,S,0,0
2T1BR12E2XC242625,6,A,0,0
2T1BR12E2XC254113,6,M,0,0
2T1BR12E2XC254595,4,A,0,0
2T1BR12E2YC363656,1,M,0,0
